source_id	subjects_num	sessions_num	sessions_min	sessions_max	bold_num	t1w_num	t2w_num	bold_size	t1w_size	bold_size_max	bold_duration_total	bold_duration_mean	bold_voxels_total	bold_voxels_mean	datatypes
ds003592	301	602	2	2	1806	301	0	107367373586	2740240206	59450372	1089756.0	609.48322147651	402810624	225285.58389261746	anat,func
